Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_std,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2022-01-03 00:00:00-05:00,336.71303998747584,339.47999793579055,335.60826151998475,336.9519348144531,14537900,0.0,0.0,,,,,,0.0,0.0,,,,,,,,334.95135498046875
2022-01-04 00:00:00-05:00,338.3553253124637,341.4805799496834,330.3132111403972,334.95135498046875,15998000,0.0,0.0,-0.0059372854917304485,,,,,-0.15959041410701502,-0.03191808282140301,,,,,,,,322.6493835449219
2022-01-05 00:00:00-05:00,331.45784530545694,334.1850130566316,322.3209145126648,322.6493835449219,20564500,0.0,0.0,-0.036727635976466555,,,,,-1.2641607913671464,-0.2783666245305517,,,,,,,,330.90045166015625
2022-01-06 00:00:00-05:00,321.30568782425235,337.5789975257316,321.2061508403366,330.90045166015625,27962800,0.0,0.0,0.025572861861939966,,,,,-1.456953678417051,-0.5140840353078515,,,,,,,,330.2336120605469
2022-01-07 00:00:00-05:00,331.179137473067,335.4191639237884,327.33725895858873,330.2336120605469,14722000,0.0,0.0,-0.002015227226991656,331.13734741210936,,,,-1.6445939576595947,-0.7401860197782002,,,,,18757040.0,,,326.53106689453125
2022-01-10 00:00:00-05:00,323.78400403206666,326.79978941934576,313.95034516876285,326.53106689453125,24942400,0.0,0.0,-0.011211896762758244,329.053173828125,,,,-2.068223489310526,-1.0057935136846654,,,,,20837940.0,,,332.801513671875
2022-01-11 00:00:00-05:00,325.24712091265417,333.0603037691717,323.75415719641865,332.801513671875,16226800,0.0,0.0,0.019203216517738264,328.6232055664062,,,,-1.8763508895417544,-1.1799049888560833,,,,,20883700.0,,,331.69671630859375
2022-01-12 00:00:00-05:00,333.607692747427,334.7921129918219,328.4818570203185,331.69671630859375,14104900,0.0,0.0,-0.0033196885167130485,330.43267211914065,,,,-1.7927724213858482,-1.3024784753620364,,,,,19591780.0,,,324.9485168457031
2022-01-13 00:00:00-05:00,333.4086439598992,334.0555887819827,324.2318930987002,324.9485168457031,14797100,0.0,0.0,-0.02034448678898726,329.24228515625,,,,-2.2451781664927353,-1.491018413588176,,,,,16958640.0,,,330.3430480957031
2022-01-14 00:00:00-05:00,320.28048877465744,331.16917156805255,319.7031925501015,330.3430480957031,16868500,0.0,0.0,0.016601187481528168,329.26417236328126,,,,-2.1437080589099082,-1.6215563426525228,,,,,17387940.0,,,316.6575927734375
2022-01-18 00:00:00-05:00,321.77349626744797,322.6891636548802,316.15000577312634,316.6575927734375,22645600,0.0,0.0,-0.0414280106730166,327.2894775390625,,,,-3.131496199088076,-1.9235443139396335,,,,,16928580.0,,,318.0908203125
2022-01-19 00:00:00-05:00,318.08085750203884,325.5656011075061,317.8320302358874,318.0908203125,20814700,0.0,0.0,0.004526111395307453,324.3473388671875,,,,-3.7553861781731825,-2.2899126867863435,,,,,17846160.0,,,315.0750427246094
2022-01-20 00:00:00-05:00,322.3806077915642,326.2822327844562,314.49777681784406,315.0750427246094,16925000,0.0,0.0,-0.009480869598587738,321.02300415039065,,,,-4.441967294972812,-2.7203236084236373,,,,,18410180.0,,,301.7478942871094
2022-01-21 00:00:00-05:00,313.333277225582,316.81685931889024,301.61849923516417,301.7478942871094,28710700,0.0,0.0,-0.0422983309698336,316.38287963867185,,,27.405089175747193,-5.992400611753396,-3.3747390090895895,,,,,21192900.0,,,307.2618713378906
2022-01-24 00:00:00-05:00,296.4428660138379,308.07803210989107,287.654299808725,307.2618713378906,38878100,0.0,0.0,0.018273456601273885,311.7666442871094,,,32.203736453654315,-6.698976686527658,-4.039586544577203,,,,,25594820.0,,,298.74200439453125
2022-01-25 00:00:00-05:00,298.54296080977593,304.7935004102178,296.1840528537742,298.74200439453125,25108500,0.0,0.0,-0.02772835726822165,308.18352661132815,,,29.869345894731552,-7.855867821088623,-4.802842799879487,,,,,26087400.0,,,293.2479248046875
2022-01-26 00:00:00-05:00,305.56985631468643,306.067510864367,289.48565762407924,293.2479248046875,28348800,0.0,0.0,-0.018390716769068893,303.21494750976564,,,32.315541805849406,-9.11101260523543,-5.664476760950676,,,,,27594220.0,,,293.2579040527344
2022-01-27 00:00:00-05:00,296.35330094552285,300.2947166950727,292.8796817138699,293.2579040527344,21629900,0.0,0.0,3.403007217706033e-05,298.8515197753906,,,24.867058180613427,-9.989762879520583,-6.529533984664658,,,,,28535200.0,,,300.2947082519531
2022-01-28 00:00:00-05:00,294.2332793124524,300.4838194160683,291.6554323180273,300.2947082519531,21871600,0.0,0.0,0.023995275496319968,298.5608825683594,,,31.577609155479706,-10.003058481606672,-7.224238884053062,,,,,27167380.0,,,311.79052734375
2022-01-31 00:00:00-05:00,299.26952229950456,312.3180399330912,297.91591655116565,311.79052734375,21579500,0.0,0.0,0.03828179044084812,299.46661376953125,317.9086944580078,,41.72345796461542,-8.982434897780308,-7.575878086798512,317.9086944580078,14.512607506926798,346.9339094718614,288.8834794441542,23707660.0,21361865.0,0.0456502378196006,317.50360107421875
2022-02-01 00:00:00-05:00,313.08442626567705,318.160508721372,310.6558696456884,317.50360107421875,18023800,0.0,0.0,0.018323435862982684,303.21893310546875,316.93627777099607,,41.35640214778617,-7.624693331978278,-7.585641135834465,316.93627777099607,13.803712257110062,344.54370228521617,289.328853256776,22290720.0,21536160.0,0.043553588608382675,321.48486328125
2022-02-02 00:00:00-05:00,326.2822607909747,326.4614091524768,315.3836131832179,321.48486328125,58458300,0.0,0.0,0.012539266306150099,308.86632080078124,316.26295318603513,,44.41176411646548,-6.156451036478813,-7.299803115963336,316.26295318603513,13.193671275536248,342.6502957371076,289.87561063496264,28312620.0,23659175.0,0.04171740996731711,236.64468383789062
2022-02-03 00:00:00-05:00,243.50236286244046,246.83665438976746,234.6441180338213,236.64468383789062,188119900,0.0,0.0,-0.2639010078964036,297.5436767578125,311.9627182006836,,23.945704805989806,-11.70383732994253,-8.180609958759174,311.9627182006836,22.047589885579274,356.0578979718421,267.86753842952504,61610620.0,32036945.0,0.07067379721764125,235.97784423828125
2022-02-04 00:00:00-05:00,233.86779368668977,241.4719550338503,229.03059057925435,235.97784423828125,89342200,0.0,0.0,-0.002817893851636999,284.6803039550781,307.21658782958986,,21.358221129469186,-15.969898270602982,-9.738467621127935,307.21658782958986,27.33840216714926,361.8933921638884,252.53978349529135,75104740.0,35105915.0,0.08898738951658955,223.85496520996094
2022-02-07 00:00:00-05:00,236.58496145505566,237.18215296828885,222.95917794011118,223.85496520996094,88613800,0.0,0.0,-0.0513729543866801,267.0931915283203,301.89765548706055,,21.562754212368205,-20.0973278386719,-11.810239664636729,301.89765548706055,32.48799966630912,366.8736548196788,236.9216561544423,88511600.0,38800505.0,0.10761262658332095,219.14715576171875
2022-02-08 00:00:00-05:00,219.81402623993864,224.71094531044156,215.13606120460983,219.14715576171875,94729700,0.0,0.0,-0.021030623304810647,247.42190246582032,296.5284599304199,,20.277458037882056,-23.477591327033906,-14.143709997116165,296.5284599304199,36.791165524776844,370.11079097997356,222.9461288808662,103852780.0,42289870.0,0.12407296599257236,230.91171264648438
2022-02-09 00:00:00-05:00,223.14829858041023,232.27528126211837,221.1676431788184,230.91171264648438,86563300,0.0,0.0,0.05368336560825537,229.3072723388672,291.43396987915037,,25.979999881548906,-24.919911843324428,-16.29895036635782,291.43396987915037,38.51790688928623,368.4697836577228,214.39815610057792,109473780.0,45806695.0,0.13216684007447224,227.00015258789062
2022-02-10 00:00:00-05:00,227.19921136944953,233.897637326421,225.6365688004285,227.00015258789062,49310400,0.0,0.0,-0.01693963469311832,227.37836608886718,286.1991416931152,,27.455563418084196,-26.077980721521556,-18.254756437390565,286.1991416931152,39.84939635641225,365.89793440593974,206.5003489802907,81711880.0,47566970.0,0.13923660329890802,218.52012634277344
2022-02-11 00:00:00-05:00,227.38833449078115,229.33913191478965,217.74378642280095,218.52012634277344,46156900,0.0,0.0,-0.03735691870001656,223.88682250976564,280.8777221679687,,23.705329349195736,-27.36458400779341,-20.076721951471136,280.8777221679687,41.475483143825954,363.82868845562064,197.92675588031682,73074820.0,49134960.0,0.14766384042029168,216.6787872314453
2022-02-14 00:00:00-05:00,218.28123548400916,219.963310286744,213.772486492656,216.6787872314453,38184000,0.0,0.0,-0.008426405119498104,222.4515869140625,275.1945091247559,,24.68219370538334,-28.207646864804218,-21.70290693413775,275.1945091247559,42.123130854185675,359.4407708331272,190.94824741638453,62988860.0,50200735.0,0.15306675626689084,219.96331787109375
2022-02-15 00:00:00-05:00,219.43580524683236,220.1126081658047,214.05117920514752,219.96331787109375,42685500,0.0,0.0,0.015158524198956691,222.6148193359375,270.3597953796387,,27.078024956363677,-28.284697691894166,-23.019265085689035,270.3597953796387,42.65936865567484,355.6785326909884,185.041058068289,52580020.0,51202730.0,0.157787398069941,215.5242156982422
2022-02-16 00:00:00-05:00,211.4135996358165,216.43991339193468,211.36383114571416,215.5242156982422,45817500,0.0,0.0,-0.0201811020847259,219.53731994628907,265.2314651489258,,26.341930666718184,-28.376848824435484,-24.090781833438328,265.2314651489258,42.7842245808227,350.7999143105712,179.6630159872804,44430860.0,52452870.0,0.16130900817819496,206.7356719970703
2022-02-17 00:00:00-05:00,213.01607035733215,216.47974197653727,206.18824892244575,206.7356719970703,38747500,0.0,0.0,-0.040777523178540664,215.484423828125,259.81449661254885,,21.825935641760495,-28.826744521825617,-25.037974371115787,259.81449661254885,42.99927307531381,345.81304276317644,173.81595046192123,42318280.0,53543995.0,0.16549989948958443,205.19293212890625
2022-02-18 00:00:00-05:00,208.40777633886196,209.761397351561,204.21751825506487,205.19293212890625,37128400,0.0,0.0,-0.0074623786657675995,212.81898498535156,254.98674850463868,,15.852587947190145,-28.973784564570877,-25.82513640980681,254.98674850463868,43.46128019364632,341.90930889193135,168.06418811734605,40512580.0,53964880.0,0.17044525038467118,201.13206481933594
2022-02-22 00:00:00-05:00,201.39083971802836,206.50672788629166,199.12153618422826,201.13206481933594,39852400,0.0,0.0,-0.019790483363331446,209.7096405029297,249.68025817871094,,12.32278328614207,-29.082745129142495,-26.47665815367395,249.68025817871094,43.22111834044192,336.1224948595948,163.2380214978271,40846260.0,54013595.0,0.17310587010650239,197.5190887451172
2022-02-23 00:00:00-05:00,203.20231041402806,205.96926850948455,197.12097117821287,197.5190887451172,44481400,0.0,0.0,-0.017963202821310698,205.22079467773438,244.61911239624024,,9.768078492700852,-29.124900413526376,-27.006306605644433,244.61911239624024,43.10004583199257,330.8192040602254,158.4190207322551,41205440.0,54982240.0,0.17619247085721584,206.6261749267578
2022-02-24 00:00:00-05:00,190.16375393246855,207.37265675064464,189.32769793464607,206.6261749267578,49957200,0.0,0.0,0.0461073724038521,203.4411865234375,240.28802490234375,,30.838643722176585,-28.099529155593416,-27.22495111563423,240.28802490234375,42.3010517396844,324.89012838171254,155.68592142297496,42033380.0,56062660.0,0.17604311224779556,209.49266052246094
