Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_std,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2022-01-03 00:00:00-05:00,144.36479494039722,145.15701265332763,143.02918515577247,144.30160522460938,28646000,0.0,0.0,,,,,,0.0,0.0,,,,,,,,143.71243286132812
2022-01-04 00:00:00-05:00,144.7041819007758,145.78800478376272,143.03268400586742,143.71243286132812,28400000,0.0,0.0,-0.00408292314118186,,,,,-0.04699950476316417,-0.009399900952632835,,,,,,,,137.11944580078125
2022-01-05 00:00:00-05:00,143.73283243513856,143.81195246481798,137.03286935371747,137.11944580078125,54618000,0.0,0.0,-0.04587624695567305,,,,,-0.6092231614187824,-0.12936455304586275,,,,,,,,137.09207153320312
2022-01-06 00:00:00-05:00,136.34664244900424,139.2741441048197,135.9087336140623,137.09207153320312,37348000,0.0,0.0,-0.0001996381141876613,,,,,-1.0449527694724168,-0.3124821963311736,,,,,,,,136.36505126953125
2022-01-07 00:00:00-05:00,137.48817599061857,137.7897432622947,135.12049780917903,136.36505126953125,29760000,0.0,0.0,-0.005303153242496528,139.71812133789064,,,,-1.432423990326157,-0.5364705551301703,,,,,35754400.0,,,138.00967407226562
2022-01-10 00:00:00-05:00,134.43527149606194,138.15896945033379,132.53087842354833,138.00967407226562,44408000,0.0,0.0,0.012060442081187617,138.45973510742186,,,,-1.5884794071264992,-0.746872325529436,,,,,38906800.0,,,139.0710906982422
2022-01-11 00:00:00-05:00,137.3503290474821,139.54881766216988,136.0420848882387,139.0710906982422,28730000,0.0,0.0,0.007690885679657367,137.53146667480468,,,,-1.6079713058850018,-0.9190921216005493,,,,,38972800.0,,,140.75755310058594
2022-01-12 00:00:00-05:00,140.47838544463346,141.9294558826235,140.02506260843495,140.75755310058594,26108000,0.0,0.0,0.012126620952467082,138.25908813476562,,,,-1.4703856639175399,-1.0293508300639473,,,,,33270800.0,,,137.92758178710938
2022-01-13 00:00:00-05:00,140.86651857043935,142.1702980929826,137.75041975538085,137.92758178710938,31436000,0.0,0.0,-0.020105289209270683,138.4261901855469,,,,-1.5715868108708833,-1.1377980262253347,,,,,32088400.0,,,138.8168182373047
2022-01-14 00:00:00-05:00,136.426740644181,140.07232082607686,136.3466335227671,138.8168182373047,29662000,0.0,0.0,0.006447125648645358,138.91654357910156,,,,-1.5620293965210976,-1.2226443002844873,,,,,32068800.0,,,135.35089111328125
2022-01-18 00:00:00-05:00,135.52705085012096,136.47899680734477,134.79405929684148,135.35089111328125,34872000,0.0,0.0,-0.024967631213809405,138.3847869873047,,,,-1.813224704043506,-1.3407603810362911,,,,,30161600.0,,,134.4735870361328
2022-01-19 00:00:00-05:00,135.87388991456638,137.30306172956688,134.37306968151069,134.4735870361328,28648000,0.0,0.0,-0.006481701523591621,137.4652862548828,,,,-2.0593509858459527,-1.4844785019982234,,,,,30145200.0,,,132.67320251464844
2022-01-20 00:00:00-05:00,135.60170661619608,136.97116649417453,132.33183224033456,132.67320251464844,29908000,0.0,0.0,-0.013388387721081751,135.84841613769532,,,,-2.3723369976802644,-1.6620502011346316,,,,,30905200.0,,,129.73126220703125
2022-01-21 00:00:00-05:00,131.96259868346377,134.22377601264574,129.46752373899022,129.73126220703125,55652000,0.0,0.0,-0.022174337031567237,134.2091522216797,,,21.01446723774717,-2.8252034759623257,-1.8946808561001705,,,,,35748400.0,,,130.18161010742188
2022-01-24 00:00:00-05:00,125.37856914011597,130.5787136535352,123.90760490884027,130.18161010742188,76622000,0.0,0.0,0.003471390725174217,132.48211059570312,,,22.404818081403533,-3.1118921552010192,-2.13812311592034,,,,,45140400.0,,,126.33101654052734
2022-01-25 00:00:00-05:00,128.12743590180497,128.78329685194453,125.8985899276899,126.33101654052734,46960000,0.0,0.0,-0.02957862914521603,130.67813568115236,,,19.871621426827687,-3.608212491505526,-2.4321409910373775,,,,,47558000.0,,,128.6180877685547
2022-01-26 00:00:00-05:00,130.49511541961544,132.3671620019992,126.53703372214112,128.6180877685547,49130000,0.0,0.0,0.018103798185567843,129.5070358276367,,,32.67833869740187,-3.7735037967275957,-2.700413552175421,,,,,51654400.0,,,128.39117431640625
2022-01-27 00:00:00-05:00,130.6792312241268,132.02131030726912,128.31900956615908,128.39117431640625,31950000,0.0,0.0,-0.0017642421535356556,128.65063018798827,,,32.41476485975221,-3.8781039973239615,-2.935951641205129,,,,,52062800.0,,,132.71649169921875
2022-01-28 00:00:00-05:00,129.04205751284695,132.72197391207828,127.87364760924652,132.71649169921875,34362000,0.0,0.0,0.03368858806566588,129.24767608642577,,,43.56231426283716,-3.570821240788206,-3.062925561121745,,,,,47804800.0,,,134.65969848632812
2022-01-31 00:00:00-05:00,133.5236351765011,134.82840181492318,131.58042613665086,134.65969848632812,39986000,0.0,0.0,0.014641788388389143,130.14329376220704,135.31501731872558,,44.150781027284665,-3.13436587597468,-3.0772136240923325,135.31501731872558,4.998797483807957,145.3126122863415,125.31742235110967,40477600.0,38360300.0,0.03694192694099591,136.98907470703125
2022-02-01 00:00:00-05:00,136.93981071842938,137.13736781698725,133.72916238112396,136.98907470703125,68644000,0.0,0.0,0.017298243252338974,132.2749053955078,134.94939079284669,,46.51883975442292,-2.5708752121361726,-2.9759459417011005,134.94939079284669,4.554590513796922,144.05857182044053,125.84020976525284,44814400.0,40360200.0,0.03375035994633292,147.29580688476562
2022-02-02 00:00:00-05:00,150.53034318459999,150.82542598039552,144.83010166427562,147.29580688476562,123200000,0.0,0.0,0.07523762168462444,136.01044921875,135.12855949401856,,58.48587769781323,-1.2779067381171387,-2.6363381009843083,135.12855949401856,4.9690762446101875,145.06671198323895,125.19040700479819,59628400.0,45100200.0,0.036772953572632015,142.40914916992188
2022-02-03 00:00:00-05:00,145.01221315480836,148.96282327293622,141.98666950094375,142.40914916992188,71518000,0.0,0.0,-0.033175810080369406,138.8140441894531,135.39304466247557,,55.52175451407153,-0.6401530592223139,-2.2371010926319097,135.39304466247557,5.21529615360319,145.82363696968196,124.96245235526919,67542000.0,45945200.0,0.03851967556091616,142.61119079589844
2022-02-04 00:00:00-05:00,142.7619744324609,144.18566414382084,139.84640903651453,142.61119079589844,57998000,0.0,0.0,0.0014187404893171163,140.79298400878906,135.66900062561035,,54.755590115208335,-0.11707602372283077,-1.813096078850094,135.66900062561035,5.450634308090722,146.5702692417918,124.76773200942891,72269200.0,46977700.0,0.040175974489059525,138.5386505126953
2022-02-07 00:00:00-05:00,143.56362208702555,143.56362208702555,138.23907266305054,138.5386505126953,54974000,0.0,0.0,-0.02855694746306159,141.5687744140625,135.77768058776854,,53.93546391503996,-0.030798642162835677,-1.4566365915126425,135.77768058776854,5.486792995539988,146.75126657884852,124.80409459668857,75266800.0,48238400.0,0.0404101246374823,138.73573303222656
2022-02-08 00:00:00-05:00,138.36500783997346,139.3338713718658,136.36208647624022,138.73573303222656,54284000,0.0,0.0,0.0014225814875625797,141.91810607910156,135.8139835357666,,55.351737795426764,0.052870261097893945,-1.1547352209905353,135.8139835357666,5.504710764479181,146.82340506472497,124.80456200680824,72394800.0,48732200.0,0.04053125179874807,140.91827392578125
2022-02-09 00:00:00-05:00,140.2927701568597,141.8463472422032,139.51996039462585,140.91827392578125,40144000,0.0,0.0,0.015731642064036322,140.6425994873047,135.90634269714354,,60.25446141537069,0.2919261368011803,-0.8654029494321922,135.90634269714354,5.577253617832213,147.06084993280797,124.75183546147912,55783600.0,49302900.0,0.04103747851018755,137.9604034423828
2022-02-10 00:00:00-05:00,139.03875915293037,140.81127531538016,137.30056376539412,137.9604034423828,39330000,0.0,0.0,-0.020989971002315033,139.7528503417969,135.7664852142334,,60.230595057338604,0.23993835257334695,-0.6443346890310845,135.7664852142334,5.483482956215316,146.73345112666402,124.79951930180276,49346000.0,49964000.0,0.040389076490877904,133.6435546875
2022-02-11 00:00:00-05:00,137.94051590489158,138.49435604596948,132.76524653286933,133.6435546875,39958000,0.0,0.0,-0.03129049094645253,137.95932312011718,135.55228385925292,,53.92646118690642,-0.14789116084452303,-0.5450459833937723,135.55228385925292,5.478291956755097,146.50886777276313,124.59569994574272,45738000.0,50390100.0,0.04041460461443301,134.8811492919922
2022-02-14 00:00:00-05:00,132.62244716175653,135.65146855696324,132.62244716175653,134.8811492919922,34302000,0.0,0.0,0.009260413698109593,137.22782287597656,135.3555004119873,,60.30837094362164,-0.35133532785519606,-0.5063038522860571,135.3555004119873,5.425285512278496,146.20607143654428,124.50492938743031,41603600.0,50622100.0,0.04008175135672598,135.95848083496094
2022-02-15 00:00:00-05:00,136.91589375154157,137.45134338316527,135.1752230667243,135.95848083496094,26680000,0.0,0.0,0.00798726544534789,136.67237243652343,135.3858798980713,,59.11577062806458,-0.4207841068107143,-0.4891999031909886,135.3858798980713,5.426959218308071,146.23979833468744,124.53196146145515,36082800.0,50212500.0,0.040085119824858365,137.08262634277344
2022-02-16 00:00:00-05:00,135.99631295565902,137.42896248282813,134.28200525127366,137.08262634277344,25022000,0.0,0.0,0.008268300005330964,135.90524291992188,135.5163318634033,,60.558312310119135,-0.3807248577132043,-0.4675048940954318,135.5163318634033,5.4352269923686665,146.38678584814065,124.64587787866597,33058400.0,50031200.0,0.04010754215106135,131.90834045410156
2022-02-17 00:00:00-05:00,135.59471046784896,136.4610670268482,131.84812723815682,131.90834045410156,38950000,0.0,0.0,-0.03774574522473506,134.69483032226563,135.47808876037598,,49.03810424281697,-0.7577642079985196,-0.5255567568760494,135.47808876037598,5.4589237590251996,146.39593627842638,124.56024124232559,32982400.0,50483300.0,0.04029377598233288,129.7825164794922
2022-02-18 00:00:00-05:00,132.83193274174764,133.43207557532537,129.5770018418038,129.7825164794922,45620000,0.0,0.0,-0.01611591782059507,133.92262268066406,135.48065147399902,,44.220098147536675,-1.2141113184985954,-0.6632676692005586,135.48065147399902,5.456095193029864,146.39284186005875,124.56846108793928,34114800.0,49981700.0,0.040272135789640624,129.19581604003906
2022-02-22 00:00:00-05:00,129.22018986412897,131.55154234178266,127.61337018854968,129.19581604003906,44990000,0.0,0.0,-0.004520643114096501,132.78555603027343,135.43136177062988,,40.36637061912704,-1.6046145162712833,-0.8515370386147035,135.43136177062988,5.51066548604549,146.45269274272084,124.4100307985389,36252400.0,48400100.0,0.04068972957222787,126.98091125488281
2022-02-23 00:00:00-05:00,131.02209177354695,131.42267296291416,126.92069803114178,126.98091125488281,32786000,0.0,0.0,-0.01714378106849701,130.99004211425782,135.46385650634767,,18.607578281986335,-2.0689656709914743,-1.0950227650900577,135.46385650634767,5.4558223864525495,146.37550127925277,124.55221173344256,37473600.0,47691400.0,0.04027511490636542,132.0596160888672
2022-02-24 00:00:00-05:00,124.35893767700955,132.3671514967105,124.35893767700955,132.0596160888672,54456000,0.0,0.0,0.039995813416318304,129.98544006347657,135.63593292236328,,34.10132610251874,-2.0040567522237325,-1.2768295625167927,135.63593292236328,5.279982344904233,146.19589761217173,125.07596823255481,43360400.0,47957700.0,0.038927607390929694,133.81973266601562
